n,p,rep,rounds
50600,0.1,22,105
50600,0.1,23,92
50600,0.1,24,108
50600,0.1,25,114
50600,0.1,26,104
50600,0.1,27,98
50600,0.1,28,120
50600,0.1,29,95
50600,0.1,30,119
50600,0.1,31,101
50600,0.1,32,105
50600,0.1,33,96
50600,0.1,34,109
50600,0.1,35,116
50600,0.1,36,115
50600,0.1,37,100
50600,0.1,38,96
50600,0.1,39,108
50600,0.1,40,98
50600,0.1,41,103
50600,0.1,42,124
50600,0.1,43,124
50600,0.1,44,120
50600,0.1,45,117
50600,0.1,46,152
50600,0.1,47,130
50600,0.1,48,111
50600,0.1,49,103
50600,0.1,50,96
50700,0.1,1,104
50700,0.1,2,113
50700,0.1,3,107
50700,0.1,4,109
50700,0.1,5,103
50700,0.1,6,110
50700,0.1,7,120
50700,0.1,8,93
50700,0.1,9,104
50700,0.1,10,131
50700,0.1,11,91
50700,0.1,12,97
50700,0.1,13,96
50700,0.1,14,114
50700,0.1,15,111
50700,0.1,16,123
50700,0.1,17,107
50700,0.1,18,107
50700,0.1,19,92
50700,0.1,20,85
50700,0.1,21,112
50700,0.1,22,109
50700,0.1,23,108
50700,0.1,24,86
50700,0.1,25,126
50700,0.1,26,112
50700,0.1,27,112
50700,0.1,28,105
50700,0.1,29,103
50700,0.1,30,95
50700,0.1,31,105
50700,0.1,32,96
50700,0.1,33,104
50700,0.1,34,104
50700,0.1,35,118
50700,0.1,36,98
50700,0.1,37,145
50700,0.1,38,111
50700,0.1,39,105
50700,0.1,40,110
50700,0.1,41,99
50700,0.1,42,109
50700,0.1,43,114
50700,0.1,44,96
50700,0.1,45,104
50700,0.1,46,124
50700,0.1,47,106
50700,0.1,48,99
50700,0.1,49,121
50700,0.1,50,101
50800,0.1,1,95
50800,0.1,2,109
50800,0.1,3,131
50800,0.1,4,106
50800,0.1,5,105
50800,0.1,6,108
50800,0.1,7,116
50800,0.1,8,112
50800,0.1,9,103
50800,0.1,10,106
50800,0.1,11,116
50800,0.1,12,99
50800,0.1,13,104
50800,0.1,14,89
50800,0.1,15,90
50800,0.1,16,103
50800,0.1,17,114
50800,0.1,18,109
50800,0.1,19,99
50800,0.1,20,99
50800,0.1,21,102
50800,0.1,22,99
50800,0.1,23,101
50800,0.1,24,100
50800,0.1,25,101
50800,0.1,26,118
50800,0.1,27,128
50800,0.1,28,108
50800,0.1,29,104
50800,0.1,30,95
50800,0.1,31,95
50800,0.1,32,118
50800,0.1,33,91
50800,0.1,34,98
50800,0.1,35,103
50800,0.1,36,117
50800,0.1,37,97
50800,0.1,38,132
50800,0.1,39,119
50800,0.1,40,96
50800,0.1,41,126
50800,0.1,42,105
50800,0.1,43,98
50800,0.1,44,119
50800,0.1,45,100
50800,0.1,46,103
50800,0.1,47,98
50800,0.1,48,113
50800,0.1,49,113
50800,0.1,50,101
50900,0.1,1,127
50900,0.1,2,140
50900,0.1,3,101
50900,0.1,4,91
50900,0.1,5,118
50900,0.1,6,120
50900,0.1,7,104
50900,0.1,8,111
50900,0.1,9,105
50900,0.1,10,110
50900,0.1,11,96
50900,0.1,12,105
50900,0.1,13,87
50900,0.1,14,93
50900,0.1,15,103
50900,0.1,16,131
50900,0.1,17,122
50900,0.1,18,124
50900,0.1,19,106
50900,0.1,20,113
50900,0.1,21,107
50900,0.1,22,111
50900,0.1,23,118
50900,0.1,24,100
50900,0.1,25,187
50900,0.1,26,103
50900,0.1,27,97
50900,0.1,28,100
50900,0.1,29,106
50900,0.1,30,96
50900,0.1,31,98
50900,0.1,32,136
50900,0.1,33,96
50900,0.1,34,102
50900,0.1,35,112
50900,0.1,36,112
50900,0.1,37,116
50900,0.1,38,109
50900,0.1,39,104
50900,0.1,40,119
50900,0.1,41,101
50900,0.1,42,114
50900,0.1,43,115
50900,0.1,44,95
50900,0.1,45,117
50900,0.1,46,107
50900,0.1,47,111
50900,0.1,48,104
50900,0.1,49,130
50900,0.1,50,107
51000,0.1,1,101
51000,0.1,2,106
51000,0.1,3,103
51000,0.1,4,105
51000,0.1,5,117
51000,0.1,6,109
51000,0.1,7,104
51000,0.1,8,109
51000,0.1,9,97
51000,0.1,10,104
51000,0.1,11,100
51000,0.1,12,107
51000,0.1,13,91
51000,0.1,14,123
51000,0.1,15,110
51000,0.1,16,99
51000,0.1,17,116
51000,0.1,18,109
51000,0.1,19,101
51000,0.1,20,102
51000,0.1,21,98
51000,0.1,22,124
51000,0.1,23,95
51000,0.1,24,101
51000,0.1,25,116
51000,0.1,26,95
51000,0.1,27,99
51000,0.1,28,105
51000,0.1,29,111
51000,0.1,30,110
51000,0.1,31,84
51000,0.1,32,103
51000,0.1,33,107
51000,0.1,34,102
51000,0.1,35,114
51000,0.1,36,116
51000,0.1,37,105
51000,0.1,38,111
51000,0.1,39,110
51000,0.1,40,104
51000,0.1,41,101
51000,0.1,42,114
51000,0.1,43,123
51000,0.1,44,113
51000,0.1,45,129
51000,0.1,46,120
51000,0.1,47,146
51000,0.1,48,112
51000,0.1,49,119
51000,0.1,50,99
51100,0.1,1,117
51100,0.1,2,115
51100,0.1,3,112
51100,0.1,4,112
51100,0.1,5,125
51100,0.1,6,124
51100,0.1,7,109
51100,0.1,8,107
51100,0.1,9,105
51100,0.1,10,103
51100,0.1,11,122
51100,0.1,12,116
51100,0.1,13,99
51100,0.1,14,113
51100,0.1,15,115
51100,0.1,16,107
51100,0.1,17,101
51100,0.1,18,95
51100,0.1,19,114
51100,0.1,20,107
51100,0.1,21,133
51100,0.1,22,100
51100,0.1,23,130
51100,0.1,24,137
51100,0.1,25,103
51100,0.1,26,102
51100,0.1,27,96
51100,0.1,28,98
51100,0.1,29,102
51100,0.1,30,103
51100,0.1,31,119
51100,0.1,32,141
51100,0.1,33,90
51100,0.1,34,111
51100,0.1,35,133
51100,0.1,36,104
51100,0.1,37,98
51100,0.1,38,94
51100,0.1,39,95
51100,0.1,40,104
51100,0.1,41,105
51100,0.1,42,106
51100,0.1,43,120
51100,0.1,44,102
51100,0.1,45,90
51100,0.1,46,98
51100,0.1,47,105
51100,0.1,48,86
51100,0.1,49,109
51100,0.1,50,100
51200,0.1,1,96
51200,0.1,2,120
51200,0.1,3,100
51200,0.1,4,112
51200,0.1,5,102
51200,0.1,6,128
51200,0.1,7,95
51200,0.1,8,100
51200,0.1,9,120
51200,0.1,10,112
51200,0.1,11,123
51200,0.1,12,100
51200,0.1,13,114
51200,0.1,14,122
51200,0.1,15,107
51200,0.1,16,97
51200,0.1,17,119
51200,0.1,18,112
51200,0.1,19,119
51200,0.1,20,91
51200,0.1,21,108
51200,0.1,22,122
51200,0.1,23,102
51200,0.1,24,89
51200,0.1,25,95
51200,0.1,26,105
51200,0.1,27,120
51200,0.1,28,128
51200,0.1,29,107
51200,0.1,30,104
51200,0.1,31,116
51200,0.1,32,94
51200,0.1,33,97
51200,0.1,34,100
51200,0.1,35,107
51200,0.1,36,94
51200,0.1,37,119
51200,0.1,38,109
51200,0.1,39,108
51200,0.1,40,99
51200,0.1,41,107
51200,0.1,42,125
51200,0.1,43,101
51200,0.1,44,97
51200,0.1,45,104
51200,0.1,46,103
51200,0.1,47,121
51200,0.1,48,126
51200,0.1,49,98
51200,0.1,50,117
51300,0.1,1,105
51300,0.1,2,101
51300,0.1,3,105
51300,0.1,4,113
51300,0.1,5,95
51300,0.1,6,104
51300,0.1,7,107
51300,0.1,8,98
51300,0.1,9,121
51300,0.1,10,114
51300,0.1,11,119
51300,0.1,12,114
51300,0.1,13,117
51300,0.1,14,118
51300,0.1,15,93
51300,0.1,16,110
51300,0.1,17,102
51300,0.1,18,111
51300,0.1,19,122
51300,0.1,20,95
51300,0.1,21,101
51300,0.1,22,101
51300,0.1,23,95
51300,0.1,24,107
51300,0.1,25,104
51300,0.1,26,100
51300,0.1,27,104
51300,0.1,28,111
51300,0.1,29,113
51300,0.1,30,108
51300,0.1,31,109
51300,0.1,32,116
51300,0.1,33,113
51300,0.1,34,102
51300,0.1,35,88
51300,0.1,36,103
51300,0.1,37,116
51300,0.1,38,98
51300,0.1,39,114
51300,0.1,40,103
51300,0.1,41,103
51300,0.1,42,109
51300,0.1,43,108
51300,0.1,44,110
51300,0.1,45,127
51300,0.1,46,109
51300,0.1,47,106
51300,0.1,48,116
51300,0.1,49,101
51300,0.1,50,119
51400,0.1,1,110
51400,0.1,2,109
51400,0.1,3,102
51400,0.1,4,108
51400,0.1,5,134
51400,0.1,6,112
51400,0.1,7,113
51400,0.1,8,113
51400,0.1,9,102
51400,0.1,10,116
51400,0.1,11,107
51400,0.1,12,97
51400,0.1,13,136
51400,0.1,14,152
51400,0.1,15,105
51400,0.1,16,96
51400,0.1,17,144
51400,0.1,18,100
51400,0.1,19,105
51400,0.1,20,113
51400,0.1,21,120
51400,0.1,22,86
51400,0.1,23,104
51400,0.1,24,126
51400,0.1,25,112
51400,0.1,26,115
51400,0.1,27,113
51400,0.1,28,105
51400,0.1,29,97
51400,0.1,30,128
51400,0.1,31,126
51400,0.1,32,96
51400,0.1,33,114
51400,0.1,34,119
51400,0.1,35,106
51400,0.1,36,109
51400,0.1,37,109
51400,0.1,38,117
51400,0.1,39,106
51400,0.1,40,102
51400,0.1,41,123
51400,0.1,42,104
51400,0.1,43,112
51400,0.1,44,117
51400,0.1,45,117
51400,0.1,46,116
51400,0.1,47,110
51400,0.1,48,110
51400,0.1,49,95
51400,0.1,50,106
51500,0.1,1,105
51500,0.1,2,98
51500,0.1,3,93
51500,0.1,4,92
51500,0.1,5,116
51500,0.1,6,103
51500,0.1,7,101
51500,0.1,8,128
51500,0.1,9,133
51500,0.1,10,106
51500,0.1,11,114
51500,0.1,12,114
51500,0.1,13,113
51500,0.1,14,111
51500,0.1,15,104
51500,0.1,16,98
51500,0.1,17,133
51500,0.1,18,114
51500,0.1,19,97
51500,0.1,20,89
51500,0.1,21,103
51500,0.1,22,96
51500,0.1,23,103
51500,0.1,24,107
51500,0.1,25,118
51500,0.1,26,108
51500,0.1,27,109
51500,0.1,28,120
51500,0.1,29,101
51500,0.1,30,106
51500,0.1,31,144
51500,0.1,32,98
51500,0.1,33,106
51500,0.1,34,123
51500,0.1,35,147
51500,0.1,36,113
51500,0.1,37,90
51500,0.1,38,115
51500,0.1,39,104
51500,0.1,40,107
51500,0.1,41,99
51500,0.1,42,114
51500,0.1,43,114
51500,0.1,44,113
51500,0.1,45,107
51500,0.1,46,101
51500,0.1,47,151
51500,0.1,48,120
51500,0.1,49,106
51500,0.1,50,98
51600,0.1,1,102
51600,0.1,2,107
51600,0.1,3,100
51600,0.1,4,106
51600,0.1,5,120
51600,0.1,6,104
51600,0.1,7,105
51600,0.1,8,99
51600,0.1,9,95
51600,0.1,10,104
51600,0.1,11,126
51600,0.1,12,99
51600,0.1,13,112
51600,0.1,14,150
51600,0.1,15,106
51600,0.1,16,100
51600,0.1,17,89
51600,0.1,18,118
51600,0.1,19,102
51600,0.1,20,124
51600,0.1,21,95
51600,0.1,22,112
51600,0.1,23,117
51600,0.1,24,87
51600,0.1,25,151
51600,0.1,26,110
51600,0.1,27,107
51600,0.1,28,122
51600,0.1,29,114
51600,0.1,30,155
51600,0.1,31,124
51600,0.1,32,102
51600,0.1,33,115
51600,0.1,34,94
51600,0.1,35,114
51600,0.1,36,106
51600,0.1,37,107
51600,0.1,38,115
51600,0.1,39,126
51600,0.1,40,96
51600,0.1,41,111
51600,0.1,42,114
51600,0.1,43,123
51600,0.1,44,103
51600,0.1,45,105
51600,0.1,46,110
51600,0.1,47,115
51600,0.1,48,108
51600,0.1,49,107
51600,0.1,50,135
51700,0.1,1,107
51700,0.1,2,93
51700,0.1,3,97
51700,0.1,4,126
51700,0.1,5,146
51700,0.1,6,104
51700,0.1,7,103
51700,0.1,8,99
51700,0.1,9,95
51700,0.1,10,100
51700,0.1,11,113
51700,0.1,12,118
51700,0.1,13,103
51700,0.1,14,143
51700,0.1,15,97
51700,0.1,16,118
51700,0.1,17,127
51700,0.1,18,100
51700,0.1,19,94
51700,0.1,20,104
51700,0.1,21,118
51700,0.1,22,110
51700,0.1,23,108
51700,0.1,24,125
51700,0.1,25,104
51700,0.1,26,124
51700,0.1,27,137
51700,0.1,28,133
51700,0.1,29,109
51700,0.1,30,123
51700,0.1,31,120
51700,0.1,32,126
51700,0.1,33,112
51700,0.1,34,121
51700,0.1,35,113
51700,0.1,36,111
51700,0.1,37,102
51700,0.1,38,96
51700,0.1,39,118
51700,0.1,40,102
51700,0.1,41,105
51700,0.1,42,124
51700,0.1,43,117
51700,0.1,44,132
51700,0.1,45,95
51700,0.1,46,103
51700,0.1,47,95
51700,0.1,48,122
51700,0.1,49,97
51700,0.1,50,109
51800,0.1,1,100
51800,0.1,2,102
51800,0.1,3,111
51800,0.1,4,99
51800,0.1,5,110
51800,0.1,6,114
51800,0.1,7,94
51800,0.1,8,110
51800,0.1,9,112
51800,0.1,10,101
51800,0.1,11,85
51800,0.1,12,94
51800,0.1,13,101
51800,0.1,14,99
51800,0.1,15,111
51800,0.1,16,95
51800,0.1,17,107
51800,0.1,18,100
51800,0.1,19,99
51800,0.1,20,103
51800,0.1,21,108
51800,0.1,22,100
51800,0.1,23,122
51800,0.1,24,122
51800,0.1,25,113
51800,0.1,26,128
51800,0.1,27,121
51800,0.1,28,108
51800,0.1,29,115
51800,0.1,30,99
51800,0.1,31,124
51800,0.1,32,102
51800,0.1,33,95
51800,0.1,34,102
51800,0.1,35,102
51800,0.1,36,125
51800,0.1,37,107
51800,0.1,38,100
51800,0.1,39,105
51800,0.1,40,112
51800,0.1,41,119
51800,0.1,42,105
51800,0.1,43,100
51800,0.1,44,113
51800,0.1,45,94
51800,0.1,46,97
51800,0.1,47,109
51800,0.1,48,109
51800,0.1,49,100
51800,0.1,50,112
51900,0.1,1,131
51900,0.1,2,113
51900,0.1,3,102
51900,0.1,4,124
51900,0.1,5,112
51900,0.1,6,116
51900,0.1,7,104
51900,0.1,8,102
51900,0.1,9,116
51900,0.1,10,131
51900,0.1,11,91
51900,0.1,12,124
51900,0.1,13,114
51900,0.1,14,110
51900,0.1,15,98
51900,0.1,16,111
51900,0.1,17,100
51900,0.1,18,95
51900,0.1,19,102
51900,0.1,20,154
51900,0.1,21,111
51900,0.1,22,122
51900,0.1,23,150
51900,0.1,24,94
51900,0.1,25,114
51900,0.1,26,117
51900,0.1,27,126
51900,0.1,28,122
51900,0.1,29,106
51900,0.1,30,100
51900,0.1,31,114
51900,0.1,32,102
51900,0.1,33,109
51900,0.1,34,115
51900,0.1,35,93
51900,0.1,36,113
51900,0.1,37,111
51900,0.1,38,121
51900,0.1,39,115
51900,0.1,40,127
51900,0.1,41,91
51900,0.1,42,107
51900,0.1,43,112
51900,0.1,44,107
51900,0.1,45,107
51900,0.1,46,103
51900,0.1,47,148
51900,0.1,48,117
51900,0.1,49,105
51900,0.1,50,139
52000,0.1,1,119
52000,0.1,2,110
52000,0.1,3,124
52000,0.1,4,106
52000,0.1,5,120
52000,0.1,6,120
52000,0.1,7,101
52000,0.1,8,97
52000,0.1,9,99
52000,0.1,10,114
52000,0.1,11,101
52000,0.1,12,112
52000,0.1,13,122
52000,0.1,14,104
52000,0.1,15,105
52000,0.1,16,103
52000,0.1,17,117
52000,0.1,18,114
52000,0.1,19,108
52000,0.1,20,105
52000,0.1,21,108
52000,0.1,22,95
52000,0.1,23,103
52000,0.1,24,103
52000,0.1,25,111
52000,0.1,26,107
52000,0.1,27,115
52000,0.1,28,105
52000,0.1,29,114
52000,0.1,30,99
52000,0.1,31,104
52000,0.1,32,93
52000,0.1,33,103
52000,0.1,34,103
52000,0.1,35,123
52000,0.1,36,129
52000,0.1,37,113
52000,0.1,38,129
52000,0.1,39,117
52000,0.1,40,125
52000,0.1,41,100
52000,0.1,42,100
52000,0.1,43,103
52000,0.1,44,113
52000,0.1,45,105
52000,0.1,46,99
52000,0.1,47,114
52000,0.1,48,106
52000,0.1,49,105
52000,0.1,50,117
52100,0.1,1,91
52100,0.1,2,115
52100,0.1,3,107
52100,0.1,4,108
52100,0.1,5,96
52100,0.1,6,105
52100,0.1,7,98
52100,0.1,8,111
52100,0.1,9,105
52100,0.1,10,112
52100,0.1,11,108
52100,0.1,12,99
52100,0.1,13,99
52100,0.1,14,100
52100,0.1,15,108
52100,0.1,16,114
52100,0.1,17,121
52100,0.1,18,122
52100,0.1,19,109
52100,0.1,20,107
52100,0.1,21,119
52100,0.1,22,108
52100,0.1,23,109
52100,0.1,24,129
52100,0.1,25,121
52100,0.1,26,117
52100,0.1,27,99
52100,0.1,28,116
52100,0.1,29,97
52100,0.1,30,112
52100,0.1,31,102
52100,0.1,32,124
52100,0.1,33,108
52100,0.1,34,119
52100,0.1,35,107
52100,0.1,36,107
52100,0.1,37,99
52100,0.1,38,102
52100,0.1,39,112
52100,0.1,40,138
52100,0.1,41,105
52100,0.1,42,101
52100,0.1,43,171
52100,0.1,44,115
52100,0.1,45,113
52100,0.1,46,95
52100,0.1,47,108
52100,0.1,48,122
52100,0.1,49,100
52100,0.1,50,117
52200,0.1,1,99
52200,0.1,2,102
52200,0.1,3,121
52200,0.1,4,103
52200,0.1,5,129
52200,0.1,6,98
52200,0.1,7,116
52200,0.1,8,107
52200,0.1,9,108
52200,0.1,10,89
52200,0.1,11,118
52200,0.1,12,110
52200,0.1,13,100
52200,0.1,14,121
52200,0.1,15,105
52200,0.1,16,105
52200,0.1,17,109
52200,0.1,18,105
52200,0.1,19,109
52200,0.1,20,130
52200,0.1,21,107
52200,0.1,22,108
52200,0.1,23,112
52200,0.1,24,104
52200,0.1,25,122
52200,0.1,26,99
52200,0.1,27,114
52200,0.1,28,105
52200,0.1,29,105
52200,0.1,30,105
52200,0.1,31,100
52200,0.1,32,114
52200,0.1,33,93
52200,0.1,34,107
52200,0.1,35,116
52200,0.1,36,127
52200,0.1,37,108
52200,0.1,38,98
52200,0.1,39,93
52200,0.1,40,109
52200,0.1,41,95
52200,0.1,42,93
52200,0.1,43,105
52200,0.1,44,125
52200,0.1,45,112
52200,0.1,46,118
52200,0.1,47,111
52200,0.1,48,130
52200,0.1,49,109
52200,0.1,50,101
52300,0.1,1,114
52300,0.1,2,104
52300,0.1,3,95
52300,0.1,4,142
52300,0.1,5,111
52300,0.1,6,109
52300,0.1,7,131
52300,0.1,8,96
52300,0.1,9,92
52300,0.1,10,106
52300,0.1,11,115
52300,0.1,12,95
52300,0.1,13,120
52300,0.1,14,107
52300,0.1,15,105
52300,0.1,16,132
52300,0.1,17,141
52300,0.1,18,123
52300,0.1,19,109
52300,0.1,20,131
52300,0.1,21,110
52300,0.1,22,110
52300,0.1,23,96
52300,0.1,24,86
52300,0.1,25,126
52300,0.1,26,116
52300,0.1,27,96
52300,0.1,28,127
52300,0.1,29,110
52300,0.1,30,117
52300,0.1,31,93
52300,0.1,32,103
52300,0.1,33,105
52300,0.1,34,107
52300,0.1,35,110
52300,0.1,36,108
52300,0.1,37,116
52300,0.1,38,117
52300,0.1,39,100
52300,0.1,40,113
52300,0.1,41,109
52300,0.1,42,118
52300,0.1,43,108
52300,0.1,44,145
52300,0.1,45,109
52300,0.1,46,115
52300,0.1,47,111
52300,0.1,48,101
52300,0.1,49,112
52300,0.1,50,95
52400,0.1,1,104
52400,0.1,2,118
52400,0.1,3,107
52400,0.1,4,106
52400,0.1,5,117
52400,0.1,6,135
52400,0.1,7,115
52400,0.1,8,95
52400,0.1,9,107
52400,0.1,10,96
52400,0.1,11,106
52400,0.1,12,100
52400,0.1,13,116
52400,0.1,14,112
52400,0.1,15,98
52400,0.1,16,103
52400,0.1,17,111
52400,0.1,18,95
52400,0.1,19,121
52400,0.1,20,134
52400,0.1,21,112
52400,0.1,22,115
52400,0.1,23,127
52400,0.1,24,127
52400,0.1,25,133
52400,0.1,26,104
52400,0.1,27,94
52400,0.1,28,103
52400,0.1,29,133
52400,0.1,30,94
52400,0.1,31,115
52400,0.1,32,99
52400,0.1,33,90
52400,0.1,34,98
52400,0.1,35,120
52400,0.1,36,104
52400,0.1,37,122
52400,0.1,38,118
52400,0.1,39,106
52400,0.1,40,95
52400,0.1,41,109
52400,0.1,42,111
52400,0.1,43,102
52400,0.1,44,126
52400,0.1,45,116
52400,0.1,46,117
52400,0.1,47,100
52400,0.1,48,106
52400,0.1,49,103
52400,0.1,50,109
52500,0.1,1,102
52500,0.1,2,95
52500,0.1,3,99
52500,0.1,4,131
52500,0.1,5,101
52500,0.1,6,100
52500,0.1,7,117
52500,0.1,8,106
52500,0.1,9,103
52500,0.1,10,103
52500,0.1,11,98
52500,0.1,12,116
52500,0.1,13,125
52500,0.1,14,112
52500,0.1,15,115
52500,0.1,16,112
52500,0.1,17,116
52500,0.1,18,117
52500,0.1,19,126
52500,0.1,20,113
52500,0.1,21,111
52500,0.1,22,122
52500,0.1,23,120
52500,0.1,24,99
52500,0.1,25,114
52500,0.1,26,106
52500,0.1,27,106
52500,0.1,28,101
52500,0.1,29,117
52500,0.1,30,111
52500,0.1,31,115
52500,0.1,32,107
52500,0.1,33,93
52500,0.1,34,103
52500,0.1,35,104
52500,0.1,36,129
52500,0.1,37,114
52500,0.1,38,95
52500,0.1,39,94
52500,0.1,40,103
52500,0.1,41,121
52500,0.1,42,107
52500,0.1,43,117
52500,0.1,44,108
52500,0.1,45,108
52500,0.1,46,124
52500,0.1,47,120
52500,0.1,48,99
52500,0.1,49,92
52500,0.1,50,107
52600,0.1,1,121
52600,0.1,2,120
52600,0.1,3,113
52600,0.1,4,113
52600,0.1,5,113
52600,0.1,6,111
52600,0.1,7,103
52600,0.1,8,115
52600,0.1,9,117
52600,0.1,10,92
52600,0.1,11,113
52600,0.1,12,109
52600,0.1,13,115
52600,0.1,14,116
52600,0.1,15,93
52600,0.1,16,102
52600,0.1,17,107
52600,0.1,18,103
52600,0.1,19,99
52600,0.1,20,102
52600,0.1,21,113
52600,0.1,22,158
52600,0.1,23,95
52600,0.1,24,110
52600,0.1,25,118
52600,0.1,26,107
52600,0.1,27,126
52600,0.1,28,116
52600,0.1,29,103
52600,0.1,30,101
52600,0.1,31,92
52600,0.1,32,106
52600,0.1,33,101
52600,0.1,34,106
52600,0.1,35,132
52600,0.1,36,113
52600,0.1,37,99
52600,0.1,38,129
52600,0.1,39,101
52600,0.1,40,107
52600,0.1,41,105
52600,0.1,42,102
52600,0.1,43,126
52600,0.1,44,113
52600,0.1,45,127
52600,0.1,46,98
52600,0.1,47,113
52600,0.1,48,115
52600,0.1,49,110
52600,0.1,50,112
52700,0.1,1,100
52700,0.1,2,105
52700,0.1,3,108
52700,0.1,4,118
52700,0.1,5,107
52700,0.1,6,100
52700,0.1,7,96
52700,0.1,8,109
52700,0.1,9,113
52700,0.1,10,100
52700,0.1,11,93
52700,0.1,12,109
52700,0.1,13,115
52700,0.1,14,108
52700,0.1,15,115
52700,0.1,16,116
52700,0.1,17,106
52700,0.1,18,102
52700,0.1,19,129
52700,0.1,20,93
52700,0.1,21,107
52700,0.1,22,143
52700,0.1,23,98
52700,0.1,24,100
52700,0.1,25,108
52700,0.1,26,113
52700,0.1,27,120
52700,0.1,28,114
52700,0.1,29,106
52700,0.1,30,116
52700,0.1,31,117
52700,0.1,32,103
52700,0.1,33,113
52700,0.1,34,93
52700,0.1,35,109
52700,0.1,36,111
52700,0.1,37,100
52700,0.1,38,96
52700,0.1,39,109
52700,0.1,40,93
52700,0.1,41,117
52700,0.1,42,113
52700,0.1,43,123
52700,0.1,44,104
52700,0.1,45,102
52700,0.1,46,99
52700,0.1,47,104
52700,0.1,48,119
52700,0.1,49,109
52700,0.1,50,109
52800,0.1,1,124
52800,0.1,2,117
52800,0.1,3,123
52800,0.1,4,109
52800,0.1,5,119
52800,0.1,6,105
52800,0.1,7,105
52800,0.1,8,108
52800,0.1,9,143
52800,0.1,10,120
52800,0.1,11,117
52800,0.1,12,101
52800,0.1,13,100
52800,0.1,14,115
52800,0.1,15,99
52800,0.1,16,109
52800,0.1,17,122
52800,0.1,18,104
52800,0.1,19,121
52800,0.1,20,107
52800,0.1,21,99
52800,0.1,22,110
52800,0.1,23,113
52800,0.1,24,114
52800,0.1,25,100
52800,0.1,26,125
52800,0.1,27,99
52800,0.1,28,99
52800,0.1,29,139
52800,0.1,30,95
52800,0.1,31,98
52800,0.1,32,125
52800,0.1,33,129
52800,0.1,34,109
52800,0.1,35,102
52800,0.1,36,103
52800,0.1,37,125
52800,0.1,38,105
52800,0.1,39,102
52800,0.1,40,92
52800,0.1,41,99
52800,0.1,42,107
52800,0.1,43,113
52800,0.1,44,123
52800,0.1,45,105
52800,0.1,46,109
52800,0.1,47,112
52800,0.1,48,111
52800,0.1,49,100
52800,0.1,50,112
52900,0.1,1,92
52900,0.1,2,116
52900,0.1,3,105
52900,0.1,4,110
52900,0.1,5,126
52900,0.1,6,111
52900,0.1,7,142
52900,0.1,8,104
52900,0.1,9,112
52900,0.1,10,124
52900,0.1,11,106
52900,0.1,12,93
52900,0.1,13,92
52900,0.1,14,101
52900,0.1,15,94
52900,0.1,16,113
52900,0.1,17,109
52900,0.1,18,120
52900,0.1,19,117
52900,0.1,20,104
52900,0.1,21,107
52900,0.1,22,94
52900,0.1,23,102
52900,0.1,24,113
52900,0.1,25,103
52900,0.1,26,111
52900,0.1,27,143
52900,0.1,28,124
52900,0.1,29,99
52900,0.1,30,117
52900,0.1,31,107
52900,0.1,32,131
52900,0.1,33,117
52900,0.1,34,88
52900,0.1,35,111
52900,0.1,36,101
52900,0.1,37,133
52900,0.1,38,111
52900,0.1,39,109
52900,0.1,40,116
52900,0.1,41,102
52900,0.1,42,95
52900,0.1,43,111
52900,0.1,44,115
52900,0.1,45,110
52900,0.1,46,120
52900,0.1,47,100
52900,0.1,48,108
52900,0.1,49,116
52900,0.1,50,108
53000,0.1,1,103
53000,0.1,2,99
53000,0.1,3,114
53000,0.1,4,101
53000,0.1,5,92
53000,0.1,6,113
53000,0.1,7,102
53000,0.1,8,102
53000,0.1,9,94
53000,0.1,10,120
53000,0.1,11,96
53000,0.1,12,97
53000,0.1,13,110
53000,0.1,14,108
53000,0.1,15,98
53000,0.1,16,82
53000,0.1,17,92
53000,0.1,18,120
53000,0.1,19,102
53000,0.1,20,116
53000,0.1,21,104
53000,0.1,22,107
53000,0.1,23,130
53000,0.1,24,118
53000,0.1,25,104
53000,0.1,26,122
53000,0.1,27,102
53000,0.1,28,91
53000,0.1,29,105
53000,0.1,30,102
53000,0.1,31,108
53000,0.1,32,103
53000,0.1,33,101
53000,0.1,34,114
53000,0.1,35,134
53000,0.1,36,109
53000,0.1,37,114
53000,0.1,38,110
53000,0.1,39,122
53000,0.1,40,103
53000,0.1,41,113
53000,0.1,42,110
53000,0.1,43,98
53000,0.1,44,98
53000,0.1,45,99
53000,0.1,46,95
53000,0.1,47,107
53000,0.1,48,102
53000,0.1,49,110
53000,0.1,50,97
53100,0.1,1,109
53100,0.1,2,101
53100,0.1,3,91
53100,0.1,4,110
53100,0.1,5,122
53100,0.1,6,118
53100,0.1,7,115
53100,0.1,8,92
53100,0.1,9,131
53100,0.1,10,103
53100,0.1,11,106
53100,0.1,12,98
53100,0.1,13,121
53100,0.1,14,105
53100,0.1,15,125
53100,0.1,16,103
53100,0.1,17,123
53100,0.1,18,116
53100,0.1,19,95
53100,0.1,20,99
53100,0.1,21,99
53100,0.1,22,113
53100,0.1,23,100
53100,0.1,24,111
53100,0.1,25,97
53100,0.1,26,100
53100,0.1,27,109
53100,0.1,28,174
53100,0.1,29,114
53100,0.1,30,93
53100,0.1,31,101
53100,0.1,32,112
53100,0.1,33,99
53100,0.1,34,96
53100,0.1,35,119
53100,0.1,36,118
53100,0.1,37,99
53100,0.1,38,99
53100,0.1,39,105
53100,0.1,40,123
53100,0.1,41,108
53100,0.1,42,97
